outcome,term,estimate,std_error,p_value,ci_low,ci_high,model_type,n,n_subjects,formula,model_role,status,interpretation_note
q_S5,C(Complexity)[T.1],-0.9271965630680802,0.22268376210335447,3.130810731317996e-05,-1.3636487167325404,-0.4907444094036201,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(ExperienceGroup)[T.Low],-0.437768412100465,0.31764060474698186,0.16814530728432653,-1.0603325574320719,0.18479573323114196,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(DateBatch)[T.Second_2026-05-01_or_later],-0.34716102620331046,0.4108031740752453,0.3980668809884198,-1.1523204521255297,0.45799839971890877,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(Gender)[T.Male],-0.02082848001524009,0.3356063781493062,0.9505132755925677,-0.6786048941698104,0.6369479341393303,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(WWR)[T.45]:C(DateBatch)[T.Second_2026-05-01_or_later],0.2674852888437718,0.20606038032515137,0.19425579366521273,-0.13638563523415081,0.6713562129216945,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(WWR)[T.75]:C(DateBatch)[T.Second_2026-05-01_or_later],0.5235650283147104,0.30077709783070056,0.08173481731368952,-0.06594725080794306,1.1130773074373639,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(WWR)[T.45]:C(ExperienceGroup)[T.Low],0.0976651899028444,0.2017437750213741,0.6283112837096467,-0.2977453432442002,0.493075723049889,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(WWR)[T.75]:C(ExperienceGroup)[T.Low],0.38979218742964133,0.3011659358972076,0.19556970828823805,-0.20048220029918412,0.9800665751584667,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,Age,-0.0005946944550476862,0.04106903834693969,0.9884467481702628,-0.08108853049474388,0.0798991415846485,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,block,-0.037185743108324544,0.10807460225600173,0.7307900620303054,-0.2490080711735792,0.17463658495693013,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,position,0.3408654745035282,0.0725400348726209,2.614410896354972e-06,0.1986896187159117,0.4830413302911447,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
